,loss,accuracy,val_loss,val_accuracy
0,4.815226078033447,0.010146258398890495,4.6675872802734375,0.010204081423580647
1,1.1067841053009033,0.737882673740387,0.5706142783164978,0.8604003190994263
2,0.3440259099006653,0.9235748052597046,0.3083418607711792,0.9353688955307007
3,0.2765618860721588,0.9404966235160828,0.2971647381782532,0.9346232414245605
4,0.2405802458524704,0.9493282437324524,0.21272526681423187,0.9595996737480164
5,0.2185649573802948,0.9544285535812378,0.25907430052757263,0.9440894722938538
6,0.20284625887870789,0.9583418369293213,0.3513932526111603,0.9103060960769653
7,0.191343754529953,0.9606241583824158,0.24592120945453644,0.9457535147666931
8,0.1814555823802948,0.9628350138664246,0.18376459181308746,0.9654081463813782
9,0.17323556542396545,0.9644217491149902,0.1831378936767578,0.9640816450119019
10,0.16648606956005096,0.9660407900810242,0.18382863700389862,0.9632417559623718
11,0.16143202781677246,0.9672533869743347,0.27499234676361084,0.9377551078796387
12,0.15619640052318573,0.9681122303009033,0.2910553216934204,0.9300392270088196
13,0.15135641396045685,0.9693197011947632,0.3184095323085785,0.9217346906661987
14,0.1478806734085083,0.9701071381568909,0.22802631556987762,0.9487990736961365
15,0.14436744153499603,0.970780611038208,0.21307983994483948,0.9534144401550293
16,0.14093245565891266,0.9713214039802551,0.42499738931655884,0.8878335952758789
17,0.1386425644159317,0.9716581702232361,0.1723058968782425,0.964717447757721
18,0.13646849989891052,0.9722210764884949,0.17047959566116333,0.9663500785827637
19,0.1338421106338501,0.9729421734809875,0.17900583148002625,0.9623076915740967
20,0.13210424780845642,0.9730935096740723,0.21007058024406433,0.9543406367301941
21,0.12959107756614685,0.9733265042304993,0.3069476783275604,0.9226373434066772
22,0.12757554650306702,0.9740220904350281,0.16159506142139435,0.9680219888687134
23,0.12679673731327057,0.9740254878997803,0.1461784690618515,0.9721428751945496
24,0.12471748888492584,0.97443026304245,0.22293291985988617,0.9480769038200378
25,0.12414220720529556,0.9746326804161072,0.20193670690059662,0.9559654593467712
26,0.12216908484697342,0.974945604801178,0.15469883382320404,0.9699293375015259
27,0.12115424126386642,0.9750731587409973,0.299678236246109,0.9278022050857544
28,0.11991455405950546,0.9751904606819153,0.16511774063110352,0.965871274471283
29,0.11906418949365616,0.9754302501678467,0.140188068151474,0.9733281135559082
30,0.126320943236351,0.974192202091217,0.15233874320983887,0.971569836139679
31,0.11754877865314484,0.976544201374054,0.16018187999725342,0.9697017073631287
32,0.11686263233423233,0.9759982824325562,0.16004127264022827,0.9683752059936523
33,0.11684682965278625,0.9756598472595215,0.2690519094467163,0.9354159832000732
34,0.11539504677057266,0.9760578274726868,0.15118595957756042,0.9712088108062744
35,0.11512505263090134,0.9759506583213806,0.1622687578201294,0.9664992094039917
36,0.11393281072378159,0.9762653112411499,0.18301363289356232,0.9597645401954651
37,0.1127457320690155,0.9766496419906616,0.15260210633277893,0.9689010977745056
38,0.11218235641717911,0.9766955971717834,1.0575183629989624,0.7377943396568298
39,0.11136983335018158,0.9766156673431396,0.1578710824251175,0.9684772491455078
40,0.11123055964708328,0.9764524102210999,0.292978972196579,0.9282810091972351
41,0.11061521619558334,0.9765799045562744,0.15353088080883026,0.9691758155822754
42,0.10949752479791641,0.9770119190216064,0.17326432466506958,0.9638069272041321
43,0.10937242209911346,0.977188766002655,0.1632688343524933,0.9667347073554993
44,0.10827174782752991,0.9772074818611145,0.2730409801006317,0.9365620017051697
45,0.10833510756492615,0.9771921634674072,0.14479444921016693,0.9724332690238953
46,0.10739017277956009,0.9772891402244568,0.20376983284950256,0.9530062675476074
47,0.10751510411500931,0.9772210717201233,0.47011756896972656,0.8732653260231018
48,0.10637856274843216,0.9776020646095276,0.25991034507751465,0.9366326332092285
49,0.10544921457767487,0.9777006506919861,0.15721966326236725,0.9688304662704468
50,0.10532639920711517,0.9779081344604492,0.15201768279075623,0.9705023765563965
51,0.10488548874855042,0.9776632785797119,0.22882166504859924,0.94681316614151
52,0.11445605009794235,0.9762959480285645,0.35828205943107605,0.9042072296142578
53,0.1050751581788063,0.9778809547424316,0.16460628807544708,0.966507077217102
54,0.10472079366445541,0.9776105284690857,0.22427326440811157,0.9474725127220154
55,1.7024338245391846,0.5937244892120361,2.5821166038513184,0.3584458529949188
56,1.0917229652404785,0.7037857174873352,0.9021140933036804,0.7541208863258362
57,0.5465973615646362,0.8552635908126831,0.5443618893623352,0.853092610836029
58,0.3611796498298645,0.9113163352012634,0.3317604959011078,0.9233124256134033
59,0.2785969078540802,0.935598611831665,0.4815218448638916,0.8762166500091553
60,0.23256465792655945,0.9480663537979126,0.2522674798965454,0.9452276229858398
61,0.20199741423130035,0.9562109112739563,0.5563744902610779,0.8573626279830933
62,0.18359050154685974,0.9609081745147705,0.24715909361839294,0.9435243606567383
63,0.17230944335460663,0.9637925028800964,0.20559225976467133,0.9566404819488525
64,0.16334548592567444,0.9657092094421387,0.20365898311138153,0.95659339427948
65,0.1564863622188568,0.9673231244087219,0.20542091131210327,0.9543485045433044
66,0.1508156806230545,0.968600332736969,0.22960594296455383,0.9487127065658569
67,0.14657562971115112,0.9694796204566956,0.2956530749797821,0.9275981187820435
68,0.14172743260860443,0.9710102081298828,1.9744406938552856,0.5441836714744568
69,0.13880184292793274,0.9715561270713806,0.17864300310611725,0.9634537100791931
70,0.13605520129203796,0.9720782041549683,0.20056085288524628,0.9566091299057007
71,0.14904870092868805,0.9699779152870178,0.14617346227169037,0.9741601347923279
72,0.13275177776813507,0.9736955761909485,0.24224822223186493,0.9430533647537231
73,0.13177722692489624,0.9732006788253784,0.17883636057376862,0.9635478854179382
74,1.86464262008667,0.6201241612434387,0.6110920310020447,0.8481789827346802
75,0.3790770471096039,0.9072670340538025,0.2570283114910126,0.9465619921684265
76,0.2342749983072281,0.9486292600631714,0.2500975430011749,0.9467582702636719
77,0.16747261583805084,0.9668656587600708,0.25849834084510803,0.9418445825576782
78,0.1434381604194641,0.9713282585144043,3.4055559635162354,0.3111538589000702
79,279747.1875,0.7892279028892517,358395.09375,0.010596546344459057
80,626733.375,0.010482992976903915,133267.328125,0.009662480093538761
81,231935.875,0.010668367147445679,125463.3984375,0.010824175551533699
82,82917.2578125,0.010938775725662708,13332.2021484375,0.013940345495939255
83,36327.9375,0.01109353732317686,107353.140625,0.01110674999654293
84,62957.40234375,0.010988094843924046,35310.703125,0.010502355173230171
85,24744.806640625,0.011129251681268215,3600.915771484375,0.010251177474856377
86,46518.00390625,0.01079591829329729,32528.27734375,0.010926216840744019
87,39912.87109375,0.010763605125248432,15516.9365234375,0.011585556901991367
88,12281.59375,0.011409863829612732,99543.0234375,0.01523547898977995
89,22142.10546875,0.010899660177528858,9050.9775390625,0.010259026661515236
90,3493.231201171875,0.01126190461218357,3202.546875,0.010353217832744122
91,3458.99365234375,0.011013605631887913,2641.230712890625,0.010494505055248737
92,9172.9306640625,0.01060034055262804,1578.9901123046875,0.011075353249907494
93,4086.234130859375,0.01111394539475441,1495.919677734375,0.010533751919865608
94,2088.693115234375,0.011425170116126537,834.1177978515625,0.012660910375416279
95,1730.15087890625,0.010969387367367744,1878.1083984375,0.009450549259781837
96,3442.984130859375,0.01035034004598856,2612.482666015625,0.010274725034832954
97,6838.33837890625,0.010585034266114235,22858.44921875,0.00982731580734253
98,71933.8203125,0.010224489495158195,9453.4482421875,0.010902668349444866
99,15155.84765625,0.01045238133519888,4703.5859375,0.012182103469967842
